throughput_mbps,packet_drop_percentage,buffer_utilization_percentage,node_temperature_celsius,timestamp,dynamic_operational_label
0.5861012662391651,0.4387837258966384,0.3356963962160824,0.6240213762083435,2026-07-14 09:01:08,0
0.4667418999572073,0.0925572107811903,0.007714383068529,0.7738705993401687,2026-07-14 09:01:09,0
0.5860727624804353,0.0696523996744692,0.0056495418423947,0.4156230866846364,2026-07-14 09:01:10,0
0.7255734460421709,0.1119815040309329,0.2401123499294787,0.5951236560893371,2026-07-14 09:01:11,0
0.538978795171424,0.0534237034988289,0.6235935535769157,0.8461872685995013,2026-07-14 09:01:12,0
0.7287279402972568,0.0052841703999108,0.1536333505132567,0.3823541340408241,2026-07-14 09:01:13,0
0.2326334546696459,0.0705282617387579,0.4269695176786569,0.2355873949496942,2026-07-14 09:01:14,0
0.6406697290219837,0.2698828221194284,0.1491859130926082,0.1803986337570078,2026-07-14 09:01:15,0
0.5535464356286016,0.0164440067487771,0.2162885829804721,0.5951860279361036,2026-07-14 09:01:16,0
0.5077764368879368,0.0999820313618047,0.570937769370309,0.1798962641926065,2026-07-14 09:01:17,0
0.5541052853979086,0.019139547401598,0.4906384533271405,0.4216011992783937,2026-07-14 09:01:18,0
0.3075832596580592,0.0655153605621752,0.0638361181816545,0.5511273262342176,2026-07-14 09:01:19,0
0.5171823233346703,0.0086691702094221,0.2884026308791327,0.5107899833286873,2026-07-14 09:01:20,0
0.5855649727722076,0.0510876781089643,0.0192132304185631,0.5492286149219234,2026-07-14 09:01:21,0
0.7184430441863151,0.1204774742565495,0.3235649738132866,0.516727585308379,2026-07-14 09:01:22,0
0.4817809795191914,0.0364491033208734,0.4458822168020303,0.685760122371315,2026-07-14 09:01:23,0
0.4473725559784383,0.0933364940121413,0.079402260391207,0.3288123949233204,2026-07-14 09:01:24,0
0.4837387552837124,0.1354770308594741,0.1941992823210043,0.3728586821391642,2026-07-14 09:01:25,0
0.6517548946796868,0.2236538018469356,0.2676067197787785,0.3575541691300681,2026-07-14 09:01:26,0
0.5822024828993811,0.0228193289808568,0.6191042520842949,0.6139806121144717,2026-07-14 09:01:27,0
0.4804187450877655,0.0435040140293259,0.6687766289936755,0.6252123929172737,2026-07-14 09:01:28,0
0.6040784451547985,0.0141069100915389,0.0298192688182899,0.5533530091095913,2026-07-14 09:01:29,0
0.5547356335383371,0.4175383467191076,0.5122975105096127,0.6705023496002509,2026-07-14 09:01:30,0
0.6580672851209008,0.2234467115783963,0.250013086225011,0.292700667808683,2026-07-14 09:01:31,0
0.4599919736759866,0.0662783049131145,0.2639829351740997,0.7478902399211371,2026-07-14 09:01:32,0
0.5043791697687732,0.1575408890814287,0.5077543711900131,0.7248552347474306,2026-07-14 09:01:33,0
0.4967385535887491,0.0628232102395261,0.6183600203227058,0.5988511975365611,2026-07-14 09:01:34,0
0.3697142656075198,0.0834074447226513,0.6402587217112131,0.7662200803077672,2026-07-14 09:01:35,0
0.578333823211976,0.0079583629624415,0.3884026738999883,0.2161363786068801,2026-07-14 09:01:36,0
0.5741765719239292,0.1201654019516312,0.2401742115521981,0.3972633703389796,2026-07-14 09:01:37,0
0.543832516766741,0.0116541964330052,0.530179920384783,0.3635304331219222,2026-07-14 09:01:38,0
0.5154139955124789,0.1493205909695728,0.1686748060252489,0.5965886323479443,2026-07-14 09:01:39,0
0.375422166216784,0.642313500916467,0.7164917443840132,0.31316231368907,2026-07-14 09:01:40,0
0.4933552320804538,0.6175683200597132,0.5780367697362914,0.6023504957794765,2026-07-14 09:01:41,0
0.5025945846965256,0.5153954577487584,0.7788531056016003,0.700425673350991,2026-07-14 09:01:42,0
0.4481095546256093,0.5430852663192547,0.4984119553233399,0.59238489240207,2026-07-14 09:01:43,0
0.5241044956512385,0.538318330815079,0.4655283801002138,0.5265602310925916,2026-07-14 09:01:44,0
0.5911299013291964,0.5503718776662923,0.9551144784255816,0.3231239414395119,2026-07-14 09:01:45,0
0.7668494782303633,0.5200820851495166,0.40503184353063,0.345684903215552,2026-07-14 09:01:46,0
0.5639239416891992,0.7482290838398815,0.6773353471015197,0.6810811600798088,2026-07-14 09:01:47,0
0.5737610387449092,0.5811496971320347,0.4852425280727582,0.6058467067768425,2026-07-14 09:01:48,0
0.5344000839320774,0.5433793119799205,0.3626699601550336,0.4749229366878267,2026-07-14 09:01:49,0
0.3157398056211308,0.5554353506738358,0.3607085430929015,0.4143075668482145,2026-07-14 09:01:50,0
0.5400828305052391,0.5628594147821752,0.4544981157522146,0.1570736863325927,2026-07-14 09:01:51,0
0.5503670715000696,0.5906081673463532,0.9204368350048516,0.3098488295640336,2026-07-14 09:01:52,0
0.8352643461445849,0.5741500770237896,0.5267637198998406,0.7869569023492109,2026-07-14 09:01:53,0
0.5204202629963729,0.7272438877566433,0.9768231262466908,0.2763162166356485,2026-07-14 09:01:54,0
0.5789772474508778,0.5709129418751395,0.7283150868560989,0.511478588918949,2026-07-14 09:01:55,0
0.5391109011823368,0.926181556261688,0.6306142287887145,0.6423376671060255,2026-07-14 09:01:56,0
0.40466966145084,0.6750364911518822,0.7272819018800749,0.2804010070778449,2026-07-14 09:01:57,0
0.6787175312988252,0.5322154527781755,0.6845718659142778,0.5107155820351061,2026-07-14 09:01:58,0
0.6323742595857941,0.7400199203357846,0.847674581895987,0.6312144082449733,2026-07-14 09:01:59,0
0.6370097647740403,0.5228132244710898,0.5267753907914529,0.483164994806784,2026-07-14 09:02:00,0
0.4354107411390256,0.6574543158317747,0.5743121697788252,0.9400565701757556,2026-07-14 09:02:01,0
0.7095393390215431,0.5531501637242885,0.938846655620138,0.2142204327593435,2026-07-14 09:02:02,0
0.3770250379173495,0.6918437085727572,0.9741262903025152,0.650542244039277,2026-07-14 09:02:03,0
0.6128031184489752,0.6851722709332255,0.9378117075945244,0.4535202655737849,2026-07-14 09:02:04,0
0.8029232135304004,0.6522277942360414,0.619048309207088,0.6046582288481104,2026-07-14 09:02:05,0
0.4257898599545774,0.6455069133877278,0.8622205840149582,0.5517662864288613,2026-07-14 09:02:06,0
0.4760869140544558,0.5432754719034368,0.6573770703174433,0.3638739554278478,2026-07-14 09:02:07,0
0.5550407810446282,0.5194552200332837,0.6716635864479971,0.5178005066617652,2026-07-14 09:02:08,0
0.483534999548617,0.556288910917658,0.4743460051699558,0.1839355964958158,2026-07-14 09:02:09,0
0.3593820798821737,0.5285225814836485,0.7347212168667387,0.5776737357022288,2026-07-14 09:02:10,0
0.5513549908681671,0.613617758736439,0.4618516319843185,0.5288651543800724,2026-07-14 09:02:11,0
0.4172812323453925,0.5485192090165284,0.559835940174844,0.583339105130491,2026-07-14 09:02:12,0
0.5993746398737766,0.8293064902256692,0.9125267735300991,0.6504446226007179,2026-07-14 09:02:13,0
0.4342207965093839,0.5997074384936789,0.4759601353839085,0.5399776846517144,2026-07-14 09:02:14,0
0.7269840348844125,0.6598402297194652,0.3843841583871979,0.5048568931356936,2026-07-14 09:02:15,0
0.4503650071108038,0.5243888951584951,0.3829351048243638,0.3402107592014038,2026-07-14 09:02:16,0
0.5050431716130042,0.6813493946464968,0.9703047207744282,0.3672232360992984,2026-07-14 09:02:17,0
0.6396755827123192,0.7308847423493057,0.6779838627844073,0.6710208419554635,2026-07-14 09:02:18,0
0.3972969550003414,0.5692487400108351,0.6122864925718217,0.7109523336109591,2026-07-14 09:02:19,0
0.5701935620578679,0.5918264026429607,0.8827791172056629,0.4430720862531321,2026-07-14 09:02:20,0
0.69819904238078,0.6358224237618143,0.8995876757948573,0.4885249208454851,2026-07-14 09:02:21,0
0.3526456142223697,0.5286584407602591,0.5602579398604308,0.3364438302183807,2026-07-14 09:02:22,0
0.5651161704961933,0.5718691682011603,0.803773506399903,0.6687846574779419,2026-07-14 09:02:23,0
0.5740375648025322,0.555673756318194,0.8559932184689186,0.5876196731805567,2026-07-14 09:02:24,0
0.6359179514366088,0.5257629455646878,0.777518797452855,0.7917240850119565,2026-07-14 09:02:25,0
0.3965753617416033,0.5513647465671186,0.4385793598426979,0.3406499497506146,2026-07-14 09:02:26,0
0.3866750346021134,0.5182792389733863,0.9265766397739852,0.420691089523316,2026-07-14 09:02:27,0
0.6051068365279532,0.514483674224545,0.6996615383844871,0.5181923859949671,2026-07-14 09:02:28,0
0.5784363046488716,0.5246492801932504,0.5267594633402872,0.5845916588255053,2026-07-14 09:02:29,0
0.5729243079667803,0.7939913736047198,0.6229427789290214,0.4466625173877512,2026-07-14 09:02:30,0
0.5843006229491321,0.5803360320129909,0.3617544040723009,0.3415077680774048,2026-07-14 09:02:31,0
0.4626036225097506,0.8004991982610963,0.4225921657651839,0.6221741759853487,2026-07-14 09:02:32,0
0.5707619029330422,0.5606180263783174,0.8522362810573495,0.5965336049399648,2026-07-14 09:02:33,0
0.5779724804380865,0.544156337881156,0.3364482938383116,0.3345784905988913,2026-07-14 09:02:34,0
0.4585339038973728,0.5724851148854879,0.6171064174524339,0.698011018707827,2026-07-14 09:02:35,0
0.7644295362420245,0.5616797842687322,0.6884876294458161,0.6683754032003559,2026-07-14 09:02:36,0
0.5994031520190186,0.5217854313515697,0.3732510163759194,0.5026502816037506,2026-07-14 09:02:37,0
0.4019872228969632,0.599672783070699,0.9920629295178977,0.493899515546174,2026-07-14 09:02:38,0
0.6210662265539656,0.533031339917201,0.48879496742179,0.5698042922342217,2026-07-14 09:02:39,0
0.4276695626591774,0.5947679619561189,0.5413978004235067,0.3433088422952579,2026-07-14 09:02:40,0
0.6365417740215871,0.6019308049528469,0.5412251777876971,0.4859698144699966,2026-07-14 09:02:41,0
0.6805875252063593,0.5263300065230231,0.4916863003798237,0.1368239288668933,2026-07-14 09:02:42,0
0.4459274812320861,0.517656400036952,0.3374334591753924,0.621381966573542,2026-07-14 09:02:43,0
0.6574426172946601,0.6418188624945288,0.8278448013526334,0.2313554100838437,2026-07-14 09:02:44,0
0.5921649245775492,0.5648276143361809,0.9878636018491114,0.7216845957731333,2026-07-14 09:02:45,0
0.6406884204218115,0.5173671161164639,0.4875607390302843,0.4283522492579483,2026-07-14 09:02:46,0
0.7681070369598737,0.9623531543537394,0.7831760381100247,0.4473025480111592,2026-07-14 09:02:47,0
0.5141334481665157,0.5173323831249255,0.8363015393162085,0.3807395647466314,2026-07-14 09:02:48,0
0.4538645109241536,0.613641311073515,0.9080766992640752,0.4350844631950799,2026-07-14 09:02:49,0
0.4377668554402726,0.8636031277085542,0.6211916809317303,0.7081040144676618,2026-07-14 09:02:50,0
0.4465051017724822,0.5355895493280824,0.5405435963306758,0.0831621383819614,2026-07-14 09:02:51,0
0.5340852172551731,0.5253514067037586,0.5556117494508757,0.6854560892981643,2026-07-14 09:02:52,0
0.5836727097770388,0.5232995004400655,0.8165771793905334,0.5352428166734295,2026-07-14 09:02:53,0
0.5760302951901294,0.5431032523580729,0.8867549058938856,0.2880642809820584,2026-07-14 09:02:54,0
0.6412958057219629,0.5213456286438707,0.4588049302415125,0.3091353164684935,2026-07-14 09:02:55,0
0.5447677571196535,0.6128405130177185,0.5863661760736433,0.7493570961983509,2026-07-14 09:02:56,0
0.7155549651186172,0.5177421403850223,0.9441329160440404,0.3299017886271111,2026-07-14 09:02:57,0
0.5118489796541629,0.5730540914620491,0.8799593845680966,0.2966506664982322,2026-07-14 09:02:58,0
0.8657252096214856,1.0,1.0,0.6631145470269115,2026-07-14 09:02:59,-1
0.6174044005196582,0.6558423284593664,0.8446237944113529,0.5353275100742771,2026-07-14 09:03:00,0
0.4416030349379982,0.5937931086910806,0.6013601915163963,0.3311146564194405,2026-07-14 09:03:01,0
0.4162629597155473,0.5434690186304804,0.7343894101015706,0.5158213096178095,2026-07-14 09:03:02,0
0.600427436745497,0.5957403094403034,0.7818063233201782,0.3170639498600964,2026-07-14 09:03:03,0
0.5167328805492472,0.5761768695015306,0.389300952957142,0.6572763215192419,2026-07-14 09:03:04,0
0.627877038055376,0.5596584195983275,0.7033014710920126,0.6509649845787355,2026-07-14 09:03:05,0
0.5993325746306204,0.5242105182815748,0.8143534268770897,0.5662764500714581,2026-07-14 09:03:06,0
0.5345917932525522,0.6981058862614237,0.4491750855502651,0.5390243906469627,2026-07-14 09:03:07,0
0.442831755152426,0.5632591440921118,0.8623999490059956,0.7629227375381111,2026-07-14 09:03:08,0
0.3636283924264603,0.5307303609825557,0.7297640022738002,0.4811151535667628,2026-07-14 09:03:09,0
0.4902881699172144,0.5513951152740779,0.9780107082236053,0.2920874176889372,2026-07-14 09:03:10,0
0.6447595543704131,0.5578984370859915,0.3650229604838194,0.5530728165879975,2026-07-14 09:03:11,0
0.5686088877437836,0.6623078472783523,0.5152069563241453,0.8148941342313885,2026-07-14 09:03:12,0
0.3955334623766355,0.6251886731330543,0.7417442197248503,0.3188226562358331,2026-07-14 09:03:13,0
0.5637583289873418,0.6374699958325807,0.5362510670756313,0.4233380035221836,2026-07-14 09:03:14,0
0.5889088900388731,0.5131980388154422,0.8177918572538688,0.5477889698187632,2026-07-14 09:03:15,0
0.4384375395960957,0.5581939350043921,0.8478288926298505,0.4725415603048208,2026-07-14 09:03:16,0
0.5614516778795273,0.5683022992460733,0.4055117510307247,0.3240149997164061,2026-07-14 09:03:17,0
0.5501274066790005,0.5139054971707832,0.6826557417963126,0.660641764210605,2026-07-14 09:03:18,0
0.4077175302505642,0.5379369142396438,0.6793112519343502,0.8523287775570894,2026-07-14 09:03:19,0
0.5856449746649518,0.6341971811464207,0.5852475718856776,0.5125427274746688,2026-07-14 09:03:20,0
0.6097119962633099,0.5248413517332562,0.9650091868893632,0.3365311937211337,2026-07-14 09:03:21,0
0.6716311087314283,0.5776827068698982,0.8939822452983807,0.2333604089868923,2026-07-14 09:03:22,0
0.6681633710840923,0.5329403103673712,0.8061932020664736,0.5224367028354759,2026-07-14 09:03:23,0
0.3798919812510619,0.5132921474304475,0.8177261464285744,0.6577652159662768,2026-07-14 09:03:24,0
0.4320392262124076,0.5358166818107921,0.6475269556973157,0.5571833529484569,2026-07-14 09:03:25,0
0.6042880367574212,0.830234088397101,0.956970983691942,0.4807807654432001,2026-07-14 09:03:26,0
0.604139919801508,0.6503188053488707,0.8044320204000494,0.3868928113527565,2026-07-14 09:03:27,0
0.6042895091458832,0.786170338626058,0.8275997324913651,0.306439430977603,2026-07-14 09:03:28,0
1.0,0.5693806888869137,0.9170144973374924,0.6147100497775693,2026-07-14 09:03:29,0
0.6109101457143071,0.5221750030125969,0.5210993038879985,0.627351829915193,2026-07-14 09:03:30,0
0.6778571322357545,0.5800389804250363,0.880213651444244,0.2338772671438078,2026-07-14 09:03:31,0
0.6563312073797999,0.5639747834372824,0.4679860306216523,0.7355100552959293,2026-07-14 09:03:32,0
0.6204541856681339,0.67106865737803,0.5691185211298282,0.5730060726337465,2026-07-14 09:03:33,0
0.5058484525421411,0.5210646622766325,0.562561813736741,0.7050744940415914,2026-07-14 09:03:34,0
0.6332084588370896,0.5694452434816524,0.9957331134700882,0.2664498132294706,2026-07-14 09:03:35,0
0.4516013434524903,0.5261312684987759,0.9135421468213938,0.2626588280624995,2026-07-14 09:03:36,0
0.5151494355744205,0.5457668370754528,0.8088616202759519,0.4573330115272425,2026-07-14 09:03:37,0
0.4856823421039334,0.6263967208573373,0.8263032134627494,0.5616015090876769,2026-07-14 09:03:38,0
0.5529331413996962,0.567430041924206,0.7151433899351568,0.7685497162196611,2026-07-14 09:03:39,0
0.8176485169370913,0.5524999555855991,0.9745535587411648,0.5941248526775551,2026-07-14 09:03:40,0
0.321846277870207,0.5550813866045561,0.6708004312548925,0.4423408366342776,2026-07-14 09:03:41,0
0.6245881917044356,0.5647717383511628,0.5928185877247917,0.3169653174622371,2026-07-14 09:03:42,0
0.3520252411343027,0.6434921430416115,0.4462873665122527,0.6779425910967234,2026-07-14 09:03:43,0
0.4872747809940372,0.7023352497223748,0.8661554509686156,0.32683037773349,2026-07-14 09:03:44,0
0.6723305267475231,0.7776506034491087,0.8312804035412554,0.7416900703630183,2026-07-14 09:03:45,0
0.5508472104414156,0.6442447786041722,0.595404031530204,0.4356690712421072,2026-07-14 09:03:46,0
0.4154505642973294,0.5446029793124211,0.3534148038556239,0.7356289366097606,2026-07-14 09:03:47,0
0.4584210017611688,0.6117309921460348,0.9017244424691718,0.5897817368929736,2026-07-14 09:03:48,0
0.6237983032287777,0.5613895536517384,0.3441334509469836,0.459248600476104,2026-07-14 09:03:49,0
0.4566351655979416,0.5373457920335637,0.8105661813159258,0.3980715588589611,2026-07-14 09:03:50,0
0.5688892600646412,0.6691777973909011,0.9901622128221144,0.4266264042006398,2026-07-14 09:03:51,0
0.5486291984292325,0.5155964139426379,0.6313197501762386,0.5496880541148119,2026-07-14 09:03:52,0
0.4659735711436784,0.7103567318971228,0.494756457697551,0.493508942286669,2026-07-14 09:03:53,0
0.7974088796355177,0.5650930783840071,0.811355311122698,0.3861665346320926,2026-07-14 09:03:54,0
0.618382705949155,0.5988154628691095,0.8869898299826265,0.4546673847838027,2026-07-14 09:03:55,0
0.3031285847744222,0.6041945267339904,0.7046040923325753,0.4937362012736095,2026-07-14 09:03:56,0
0.5653320008963745,0.704769212152673,0.987991465220631,0.1406074018278991,2026-07-14 09:03:57,0
0.4647659212707195,0.5986904076999595,0.3712528434018149,0.554463727486525,2026-07-14 09:03:58,0
0.6442894157869005,0.5935082726038623,0.6765522279090866,0.3244281286786834,2026-07-14 09:03:59,0
0.4492662734203872,0.5181400605061274,0.8205069695319728,0.2966535633444889,2026-07-14 09:04:00,0
0.5296233031953778,0.5746324396001691,0.9176542791426714,0.2112215666590113,2026-07-14 09:04:01,0
0.6030967632315414,0.5261433570430466,0.4572159611774392,0.1941758406856029,2026-07-14 09:04:02,0
0.6458688342761731,0.6264216544756607,0.8754518954564425,0.2643188997805334,2026-07-14 09:04:03,0
0.4009210377875316,0.5735427454710389,0.7088331304977509,0.367735145655427,2026-07-14 09:04:04,0
0.5035683382101073,0.609593355954464,0.603623006245416,0.7936505336186364,2026-07-14 09:04:05,0
0.4869175116968156,0.5158851594603846,0.4251849526952641,0.3970343505753972,2026-07-14 09:04:06,0
0.4657685972877412,0.5198157337643633,0.9194433094573942,0.5096020522975717,2026-07-14 09:04:07,0
0.752535724259489,0.619819313355777,0.4424050667589952,0.545234921959485,2026-07-14 09:04:08,0
0.5912402619183907,0.5186384260695082,0.5451635467507493,0.5021333318303953,2026-07-14 09:04:09,0
0.393737874408697,0.0062998232804422,0.1949812450848319,0.4687758194418729,2026-07-14 09:04:10,0
0.6520465281409833,0.0010285955805737,0.586684882741027,0.289940524726211,2026-07-14 09:04:11,0
0.7948257417269778,0.2676479112883034,0.4528010605094667,0.7132868055084125,2026-07-14 09:04:12,0
0.6656337149733821,0.1141834232579035,0.536332918965673,0.7702832463581268,2026-07-14 09:04:13,0
0.3630921834048347,0.0371956297850237,0.1683153647988094,0.211971184144371,2026-07-14 09:04:14,0
0.4858162508616699,0.0300188618132219,0.4205757990293086,0.3173397726916223,2026-07-14 09:04:15,0
0.6934292471774214,0.0367285159717774,0.3847801265759345,0.4364008754733226,2026-07-14 09:04:16,0
0.4593261055623793,0.1272102717301979,0.5606887049282595,0.3268571955557795,2026-07-14 09:04:17,0
0.5958447999848828,0.0924389883393213,0.6100462283840093,0.5621104302773419,2026-07-14 09:04:18,0
0.6350656565507268,0.0174743366995248,0.0077505335334887,0.3646553039053,2026-07-14 09:04:19,0
0.4333308689314323,0.0163205274565299,0.4536883535985251,0.8275341102917801,2026-07-14 09:04:20,0
0.5361690417934364,0.0088318141892863,0.0344847294979953,0.6716310070127247,2026-07-14 09:04:21,0
0.1589467654884571,0.0921701694121327,0.3693595358345427,0.5151732336631065,2026-07-14 09:04:22,0
0.4217765016689506,0.1234013951769778,0.1933555916884015,0.6454640707084192,2026-07-14 09:04:23,0
0.5132821945741474,0.0262801967107297,0.2062539920600935,0.6580888713728013,2026-07-14 09:04:24,0
0.3952910811739465,0.001795711939729,0.2373695748514139,0.3909442073872986,2026-07-14 09:04:25,0
0.736762365027879,0.0073091494803619,0.418162621248323,0.350585729930474,2026-07-14 09:04:26,0
0.3736709830823466,0.2934854508099742,0.224629732558271,0.4936667746506131,2026-07-14 09:04:27,0
0.4910552980149378,0.0298865772034197,0.4932240855607625,0.6190111183484617,2026-07-14 09:04:28,0
0.5587266686662441,0.1251772593106425,0.2721146954409085,0.5034124173831849,2026-07-14 09:04:29,0
0.7141013455554021,0.0836522768965849,0.0456135163277601,0.2288751763538314,2026-07-14 09:04:30,0
0.3729927372953941,0.0410693177531358,0.5276268745831367,0.3527283293774887,2026-07-14 09:04:31,0
0.6811291205594514,0.0196489647174829,0.1920926903804179,0.4693310505486465,2026-07-14 09:04:32,0
0.5444394889306147,0.0110371552477131,0.2911413755808154,0.4690602434586379,2026-07-14 09:04:33,0
0.4268601666558583,0.0814848194296822,0.4613853793265988,0.7967354618964135,2026-07-14 09:04:34,0
