throughput_mbps,packet_drop_percentage,buffer_utilization_percentage,node_temperature_celsius,timestamp
0.6574426172946601,0.6418188624945288,0.8278448013526334,0.23135541008384375,2026-07-14 09:02:44
0.5921649245775492,0.5648276143361809,0.9878636018491114,0.7216845957731333,2026-07-14 09:02:45
0.6406884204218115,0.5173671161164639,0.48756073903028435,0.42835224925794835,2026-07-14 09:02:46
0.7681070369598737,0.9623531543537394,0.7831760381100247,0.4473025480111592,2026-07-14 09:02:47
0.5141334481665157,0.5173323831249255,0.8363015393162085,0.3807395647466314,2026-07-14 09:02:48
0.4538645109241536,0.613641311073515,0.9080766992640751,0.4350844631950799,2026-07-14 09:02:49
0.43776685544027266,0.8636031277085542,0.6211916809317303,0.7081040144676618,2026-07-14 09:02:50
0.4465051017724822,0.5355895493280824,0.5405435963306758,0.0831621383819614,2026-07-14 09:02:51
0.5340852172551731,0.5253514067037586,0.5556117494508757,0.6854560892981643,2026-07-14 09:02:52
0.5836727097770388,0.5232995004400655,0.8165771793905334,0.5352428166734295,2026-07-14 09:02:53
0.5760302951901294,0.5431032523580729,0.8867549058938856,0.2880642809820584,2026-07-14 09:02:54
0.6412958057219629,0.5213456286438707,0.45880493024151253,0.30913531646849357,2026-07-14 09:02:55
0.5447677571196535,0.6128405130177185,0.5863661760736433,0.7493570961983509,2026-07-14 09:02:56
0.7155549651186172,0.5177421403850223,0.9441329160440404,0.32990178862711117,2026-07-14 09:02:57
0.5118489796541629,0.5730540914620491,0.8799593845680966,0.29665066649823224,2026-07-14 09:02:58
0.8657252096214856,1.0,1.0,0.6631145470269115,2026-07-14 09:02:59
0.6174044005196582,0.6558423284593664,0.8446237944113529,0.5353275100742771,2026-07-14 09:03:00
0.4416030349379982,0.5937931086910806,0.6013601915163963,0.3311146564194405,2026-07-14 09:03:01
0.4162629597155473,0.5434690186304804,0.7343894101015706,0.5158213096178095,2026-07-14 09:03:02
0.600427436745497,0.5957403094403034,0.7818063233201782,0.31706394986009645,2026-07-14 09:03:03
0.5167328805492472,0.5761768695015306,0.389300952957142,0.6572763215192419,2026-07-14 09:03:04
0.627877038055376,0.5596584195983275,0.7033014710920126,0.6509649845787355,2026-07-14 09:03:05
0.5993325746306204,0.5242105182815748,0.8143534268770897,0.5662764500714581,2026-07-14 09:03:06
0.5345917932525522,0.6981058862614237,0.44917508555026514,0.5390243906469627,2026-07-14 09:03:07
0.442831755152426,0.5632591440921118,0.8623999490059956,0.7629227375381111,2026-07-14 09:03:08
0.36362839242646033,0.5307303609825557,0.7297640022738002,0.4811151535667628,2026-07-14 09:03:09
0.49028816991721447,0.5513951152740779,0.9780107082236051,0.2920874176889372,2026-07-14 09:03:10
0.6447595543704131,0.5578984370859915,0.36502296048381944,0.5530728165879975,2026-07-14 09:03:11
0.5686088877437836,0.6623078472783523,0.5152069563241453,0.8148941342313885,2026-07-14 09:03:12
0.39553346237663556,0.6251886731330543,0.7417442197248503,0.31882265623583317,2026-07-14 09:03:13
0.5637583289873418,0.6374699958325807,0.5362510670756313,0.42333800352218365,2026-07-14 09:03:14
0.5889088900388731,0.5131980388154422,0.8177918572538688,0.5477889698187632,2026-07-14 09:03:15
0.43843753959609577,0.5581939350043921,0.8478288926298505,0.47254156030482086,2026-07-14 09:03:16
0.5614516778795273,0.5683022992460733,0.40551175103072473,0.3240149997164061,2026-07-14 09:03:17
0.5501274066790005,0.5139054971707832,0.6826557417963126,0.660641764210605,2026-07-14 09:03:18
0.40771753025056423,0.5379369142396438,0.6793112519343502,0.8523287775570894,2026-07-14 09:03:19
0.5856449746649518,0.6341971811464207,0.5852475718856776,0.5125427274746688,2026-07-14 09:03:20
0.6097119962633099,0.5248413517332562,0.9650091868893631,0.3365311937211337,2026-07-14 09:03:21
0.6716311087314283,0.5776827068698982,0.8939822452983807,0.23336040898689236,2026-07-14 09:03:22
0.6681633710840923,0.5329403103673712,0.8061932020664736,0.5224367028354759,2026-07-14 09:03:23
0.3798919812510619,0.5132921474304475,0.8177261464285744,0.6577652159662768,2026-07-14 09:03:24
0.4320392262124076,0.5358166818107921,0.6475269556973157,0.5571833529484569,2026-07-14 09:03:25
0.6042880367574212,0.830234088397101,0.956970983691942,0.48078076544320014,2026-07-14 09:03:26
0.604139919801508,0.6503188053488707,0.8044320204000494,0.38689281135275655,2026-07-14 09:03:27
0.6042895091458832,0.786170338626058,0.8275997324913651,0.30643943097760307,2026-07-14 09:03:28
1.0,0.5693806888869137,0.9170144973374923,0.6147100497775693,2026-07-14 09:03:29
0.6109101457143071,0.5221750030125969,0.5210993038879985,0.627351829915193,2026-07-14 09:03:30
0.6778571322357545,0.5800389804250363,0.880213651444244,0.23387726714380785,2026-07-14 09:03:31
0.6563312073797999,0.5639747834372824,0.4679860306216523,0.7355100552959293,2026-07-14 09:03:32
0.6204541856681339,0.67106865737803,0.5691185211298282,0.5730060726337465,2026-07-14 09:03:33
0.5058484525421411,0.5210646622766325,0.562561813736741,0.7050744940415914,2026-07-14 09:03:34
0.6332084588370896,0.5694452434816524,0.9957331134700882,0.2664498132294706,2026-07-14 09:03:35
0.45160134345249037,0.5261312684987759,0.9135421468213938,0.2626588280624995,2026-07-14 09:03:36
0.5151494355744205,0.5457668370754528,0.8088616202759519,0.4573330115272425,2026-07-14 09:03:37
0.48568234210393346,0.6263967208573373,0.8263032134627494,0.5616015090876769,2026-07-14 09:03:38
0.5529331413996962,0.567430041924206,0.7151433899351568,0.7685497162196611,2026-07-14 09:03:39
0.8176485169370913,0.5524999555855991,0.9745535587411647,0.5941248526775551,2026-07-14 09:03:40
0.32184627787020703,0.5550813866045561,0.6708004312548925,0.4423408366342776,2026-07-14 09:03:41
0.6245881917044356,0.5647717383511628,0.5928185877247917,0.3169653174622371,2026-07-14 09:03:42
0.3520252411343027,0.6434921430416115,0.4462873665122527,0.6779425910967234,2026-07-14 09:03:43
0.4872747809940372,0.7023352497223748,0.8661554509686156,0.32683037773349,2026-07-14 09:03:44
0.6723305267475231,0.7776506034491087,0.8312804035412554,0.7416900703630183,2026-07-14 09:03:45
0.5508472104414156,0.6442447786041722,0.595404031530204,0.4356690712421072,2026-07-14 09:03:46
0.4154505642973294,0.5446029793124211,0.35341480385562396,0.7356289366097606,2026-07-14 09:03:47
0.45842100176116884,0.6117309921460348,0.9017244424691718,0.5897817368929736,2026-07-14 09:03:48
0.6237983032287777,0.5613895536517384,0.3441334509469836,0.45924860047610405,2026-07-14 09:03:49
0.4566351655979416,0.5373457920335637,0.8105661813159258,0.39807155885896117,2026-07-14 09:03:50
0.5688892600646412,0.6691777973909011,0.9901622128221144,0.4266264042006398,2026-07-14 09:03:51
0.5486291984292325,0.5155964139426379,0.6313197501762386,0.5496880541148119,2026-07-14 09:03:52
0.46597357114367843,0.7103567318971228,0.494756457697551,0.493508942286669,2026-07-14 09:03:53
0.7974088796355177,0.5650930783840071,0.811355311122698,0.3861665346320926,2026-07-14 09:03:54
0.618382705949155,0.5988154628691095,0.8869898299826265,0.45466738478380275,2026-07-14 09:03:55
0.3031285847744222,0.6041945267339904,0.7046040923325753,0.4937362012736095,2026-07-14 09:03:56
0.5653320008963745,0.704769212152673,0.987991465220631,0.1406074018278991,2026-07-14 09:03:57
0.4647659212707195,0.5986904076999595,0.3712528434018149,0.554463727486525,2026-07-14 09:03:58
0.6442894157869005,0.5935082726038623,0.6765522279090866,0.3244281286786834,2026-07-14 09:03:59
0.4492662734203872,0.5181400605061274,0.8205069695319728,0.2966535633444889,2026-07-14 09:04:00
0.5296233031953778,0.5746324396001691,0.9176542791426714,0.21122156665901137,2026-07-14 09:04:01
0.6030967632315414,0.5261433570430466,0.4572159611774392,0.1941758406856029,2026-07-14 09:04:02
0.6458688342761731,0.6264216544756607,0.8754518954564425,0.26431889978053347,2026-07-14 09:04:03
0.4009210377875316,0.5735427454710389,0.7088331304977509,0.367735145655427,2026-07-14 09:04:04
0.5035683382101073,0.609593355954464,0.603623006245416,0.7936505336186364,2026-07-14 09:04:05
0.48691751169681563,0.5158851594603846,0.4251849526952641,0.39703435057539727,2026-07-14 09:04:06
0.4657685972877412,0.5198157337643633,0.9194433094573942,0.5096020522975717,2026-07-14 09:04:07
0.752535724259489,0.619819313355777,0.4424050667589952,0.545234921959485,2026-07-14 09:04:08
0.5912402619183907,0.5186384260695082,0.5451635467507493,0.5021333318303953,2026-07-14 09:04:09
0.39373787440869706,0.00629982328044227,0.19498124508483194,0.46877581944187297,2026-07-14 09:04:10
0.6520465281409833,0.001028595580573767,0.586684882741027,0.289940524726211,2026-07-14 09:04:11
0.7948257417269778,0.2676479112883034,0.4528010605094667,0.7132868055084125,2026-07-14 09:04:12
0.6656337149733821,0.1141834232579035,0.536332918965673,0.7702832463581268,2026-07-14 09:04:13
0.36309218340483473,0.03719562978502378,0.16831536479880949,0.211971184144371,2026-07-14 09:04:14
0.4858162508616699,0.030018861813221914,0.4205757990293086,0.3173397726916223,2026-07-14 09:04:15
0.6934292471774214,0.036728515971777426,0.3847801265759345,0.4364008754733226,2026-07-14 09:04:16
0.4593261055623793,0.12721027173019792,0.5606887049282595,0.3268571955557795,2026-07-14 09:04:17
0.5958447999848828,0.09243898833932132,0.6100462283840093,0.5621104302773419,2026-07-14 09:04:18
0.6350656565507268,0.017474336699524813,0.007750533533488799,0.3646553039053,2026-07-14 09:04:19
0.43333086893143236,0.016320527456529937,0.45368835359852516,0.8275341102917801,2026-07-14 09:04:20
0.5361690417934364,0.008831814189286361,0.03448472949799533,0.6716310070127247,2026-07-14 09:04:21
0.15894676548845718,0.09217016941213275,0.3693595358345427,0.5151732336631065,2026-07-14 09:04:22
0.42177650166895064,0.12340139517697786,0.19335559168840155,0.6454640707084192,2026-07-14 09:04:23
0.5132821945741474,0.026280196710729793,0.20625399206009354,0.6580888713728013,2026-07-14 09:04:24
0.39529108117394657,0.00179571193972909,0.2373695748514139,0.3909442073872986,2026-07-14 09:04:25
0.736762365027879,0.007309149480361906,0.418162621248323,0.350585729930474,2026-07-14 09:04:26
0.37367098308234664,0.29348545080997424,0.224629732558271,0.49366677465061315,2026-07-14 09:04:27
0.49105529801493786,0.02988657720341974,0.4932240855607625,0.6190111183484617,2026-07-14 09:04:28
0.5587266686662441,0.12517725931064255,0.2721146954409085,0.5034124173831849,2026-07-14 09:04:29
0.7141013455554021,0.08365227689658498,0.04561351632776013,0.22887517635383148,2026-07-14 09:04:30
0.3729927372953941,0.041069317753135895,0.5276268745831367,0.35272832937748877,2026-07-14 09:04:31
0.6811291205594514,0.019648964717482936,0.19209269038041793,0.46933105054864654,2026-07-14 09:04:32
0.5444394889306147,0.01103715524771317,0.2911413755808154,0.46906024345863795,2026-07-14 09:04:33
0.4268601666558583,0.08148481942968229,0.4613853793265988,0.7967354618964135,2026-07-14 09:04:34
0.5980125274533589,0.12720278916404024,0.22355588594869225,0.259432996501225,2026-07-14 09:04:35
0.5668264748243337,0.08814508599007616,0.03768499966861165,0.5620502274046557,2026-07-14 09:04:36
0.47206551379141726,0.06450502539707588,0.2514933268876592,0.719395786172198,2026-07-14 09:04:37
0.5515018978035966,0.0036474698765261984,0.6358927400874831,0.844555123430542,2026-07-14 09:04:38
0.49754410538889016,0.2951722054182772,0.43193561627505844,0.4164692555984546,2026-07-14 09:04:39
0.5566847096305433,0.13685047539995568,0.45197648066248125,0.55978492403344,2026-07-14 09:04:40
0.6217274346279242,0.029569346989035475,0.42556705965081304,0.5723164144769646,2026-07-14 09:04:41
0.7312619082407752,0.3338590406407033,0.1336329864098182,0.5124387831420565,2026-07-14 09:04:42
0.39647283385587445,0.07862128714232876,0.2814169673081858,0.4653519382993898,2026-07-14 09:04:43
0.7961153226330128,0.07454706699393268,0.5055139967425363,0.5509133034652236,2026-07-14 09:04:44
0.31178984430979545,0.11769076372689392,0.06786091272933915,0.0760529748072043,2026-07-14 09:04:45
